,cell_zid,adm_zid,geometry
76,38829,216,"POLYGON ((37.13475430610341 55.21699453516958, 37.1347131652635 55.2214862932144, 37.14257066125264 55.22150956209651, 37.15042816850399 55.22153232502429, 37.15828568772903 55.22155458199892, 37.15832417381736 55.2170628125961, 37.15836264914281 55.21257103984703, 37.15050689951332 55.21254879027526, 37.1426511618489 55.21252603491863, 37.14261091717967 55.21701780018152, 37.13475430610341 55.21699453516958))"
77,38831,216,"POLYGON ((37.15832417381736 55.2170628125961, 37.15828568772903 55.22155458199892, 37.1661432167621 55.22157633301345, 37.16618081792495 55.21708455999292, 37.16621840857237 55.21259278362695, 37.15836264914281 55.21257103984703, 37.15832417381736 55.2170628125961))"
78,39212,216,"POLYGON ((36.96191221048608 55.2163547277306, 36.95405592663402 55.21631982821455, 36.94619965997812 55.2162844228761, 36.94613728276305 55.22077606279485, 36.94607488808271 55.22526770043488, 36.95393292454922 55.22530311755362, 36.96179097824723 55.22533802703703, 36.96185160284788 55.22084637879595, 36.96191221048608 55.2163547277306))"
79,39219,216,"POLYGON ((36.99328044448529 55.22098094096906, 36.9932233600904 55.22547261159525, 37.0010814961123 55.22550499163832, 37.00893964784398 55.22553686677337, 37.01679781601094 55.22556823590553, 37.01685224518705 55.2210765493741, 37.01690665914059 55.21658485947873, 37.00905026088397 55.21655350078059, 37.00119387903004 55.21652163789253, 37.00113769542651 55.22101331672269, 36.99328044448529 55.22098094096906))"
80,39228,216,"POLYGON ((37.06399624898759 55.22125410725123, 37.06394712847885 55.2257458238623, 37.07180539709832 55.22577364978937, 37.07966367920103 55.22580097079003, 37.08752197455136 55.22582778576593, 37.08756843968627 55.22133605606976, 37.08761488990802 55.21684432301287, 37.07975836456558 55.21681751695642, 37.07190185245474 55.21679020559175, 37.07185363248357 55.22128192909793, 37.06399624898759 55.22125410725123))"
81,39230,216,"POLYGON ((37.10332797931567 55.21689641754917, 37.09547142824053 55.21687062321106, 37.08761488990802 55.21684432301287, 37.08756843968627 55.22133605606976, 37.08752197455136 55.22582778576593, 37.09538028290167 55.22585409471525, 37.1032386040043 55.2258798976362, 37.10328329886902 55.22138815927195, 37.10332797931567 55.21689641754917))"
82,39232,216,"POLYGON ((37.11904111870397 55.21694648863812, 37.11118454288595 55.21692170602544, 37.10332797931567 55.21689641754917, 37.10328329886902 55.22138815927195, 37.1032386040043 55.2258798976362, 37.11109693761167 55.225905194527, 37.1189552834761 55.22592998538592, 37.11899820805153 55.22143823869021, 37.11904111870397 55.21694648863812))"
83,39234,216,"POLYGON ((37.13475430610341 55.21699453516958, 37.12689770652226 55.21697076538556, 37.11904111870397 55.21694648863812, 37.11899820805153 55.22143823869021, 37.1189552834761 55.22592998538592, 37.12681364136024 55.22595426911479, 37.13467201099566 55.22597804790487, 37.1347131652635 55.2214862932144, 37.13475430610341 55.21699453516958))"
84,39629,216,"POLYGON ((36.95393292454922 55.22530311755362, 36.95387139772649 55.22979475496969, 36.96173033668505 55.22982967190572, 36.96958929261181 55.22986408276452, 36.97744826525906 55.22989798754374, 36.97750713623575 55.2254063313116, 36.97756599074608 55.22091467170967, 36.96970878844311 55.22088077820846, 36.96185160284788 55.22084637879595, 36.96179097824723 55.22533802703703, 36.95393292454922 55.22530311755362))"
85,39631,216,"POLYGON ((36.99328044448529 55.22098094096906, 36.9854232095093 55.2209480592973, 36.97756599074608 55.22091467170967, 36.97750713623575 55.2254063313116, 36.97744826525906 55.22989798754374, 36.98530725437914 55.22993138624102, 36.99316625972436 55.22996427885412, 36.9932233600904 55.22547261159525, 36.99328044448529 55.22098094096906))"
86,39636,216,"POLYGON ((37.00893964784398 55.22553686677337, 37.00888431811294 55.23002854472229, 37.01674337161309 55.23005991852499, 37.0246024393816 55.23009078677904, 37.03246152021831 55.23012114893068, 37.03251419395284 55.22562945557797, 37.03256685486579 55.22113775941941, 37.02470954253882 55.22110740736014, 37.01685224518705 55.2210765493741, 37.01679781601094 55.22556823590553, 37.00893964784398 55.22553686677337))"
87,39638,216,"POLYGON ((37.04828152346779 55.22119694465288, 37.04042418192049 55.22116760554984, 37.03256685486579 55.22113775941941, 37.03251419395284 55.22562945557797, 37.03246152021831 55.23012114893068, 37.04032061771244 55.23015100499256, 37.04817972969779 55.23018035495524, 37.04823063273965 55.22568865175425, 37.04828152346779 55.22119694465288))"
88,39640,216,"POLYGON ((37.06399624898759 55.22125410725123, 37.05613887923512 55.22122577891949, 37.04828152346779 55.22119694465288, 37.04823063273965 55.22568865175425, 37.04817972969779 55.23018035495524, 37.05603885592669 55.23020919881666, 37.0638979961634 55.23023753547842, 37.06394712847885 55.2257458238623, 37.06399624898759 55.22125410725123))"
89,39651,216,"POLYGON ((37.12681364136024 55.22595426911479, 37.12677159209275 55.23044601650651, 37.13463084713187 55.23046979925267, 37.14249011368953 55.2304930758778, 37.15034939152282 55.23051584583203, 37.15038878456614 55.22602408682464, 37.15042816850399 55.22153232502429, 37.14257066125264 55.22150956209651, 37.1347131652635 55.2214862932144, 37.13467201099566 55.22597804790487, 37.12681364136024 55.22595426911479))"
90,39653,216,"POLYGON ((37.1661432167621 55.22157633301345, 37.15828568772903 55.22155458199892, 37.15042816850399 55.22153232502429, 37.15038878456614 55.22602408682464, 37.15034939152282 55.23051584583203, 37.15820868037423 55.2305381102103, 37.16606798000096 55.23055986846283, 37.166105602207 55.22606810213262, 37.1661432167621 55.22157633301345))"
91,40058,216,"POLYGON ((36.95393292454922 55.22530311755362, 36.94607488808271 55.22526770043488, 36.94601247596854 55.22975933305525, 36.93815357168914 55.22972340397195, 36.93809025466788 55.23421502777926, 36.94595004446477 55.23425096284033, 36.9538098517469 55.23428639064837, 36.96166967623623 55.23432131339379, 36.96173033668505 55.22982967190572, 36.95387139772649 55.22979475496969, 36.95393292454922 55.22530311755362))"
92,40064,216,"POLYGON ((36.98530725437914 55.22993138624102, 36.98524925247972 55.23442304466024, 36.99310914338103 55.23445594274583, 37.00096905026589 55.23448833466082, 37.00882897288652 55.23452022040293, 37.00888431811294 55.23002854472229, 37.00893964784398 55.22553686677337, 37.0010814961123 55.22550499163832, 36.9932233600904 55.22547261159525, 36.99316625972436 55.22996427885412, 36.98530725437914 55.22993138624102))"
93,40073,216,"POLYGON ((37.05603885592669 55.23020919881666, 37.05598882424371 55.23470090345756, 37.06384885008802 55.23472924483409, 37.07170888967347 55.23475708111771, 37.07956894276447 55.23478441121009, 37.07961631760901 55.23029269267748, 37.07966367920103 55.22580097079003, 37.07180539709832 55.22577364978937, 37.06394712847885 55.2257458238623, 37.0638979961634 55.23023753547842, 37.05603885592669 55.23020919881666))"
94,40075,216,"POLYGON ((37.09538028290167 55.22585409471525, 37.08752197455136 55.22582778576593, 37.07966367920103 55.22580097079003, 37.07961631760901 55.23029269267748, 37.07956894276447 55.23478441121009, 37.08742900911884 55.23481123456109, 37.09528908847736 55.23483755226538, 37.09533469206527 55.23034582544086, 37.09538028290167 55.22585409471525))"
95,40077,216,"POLYGON ((37.11109693761167 55.225905194527, 37.1032386040043 55.2258798976362, 37.09538028290167 55.22585409471525, 37.09533469206527 55.23034582544086, 37.09528908847736 55.23483755226538, 37.10314918059794 55.2348633637729, 37.1110092852328 55.23488866908188, 37.11105311755037 55.23039693375404, 37.11109693761167 55.225905194527))"
96,40079,216,"POLYGON ((37.12681364136024 55.22595426911479, 37.1189552834761 55.22592998538592, 37.11109693761167 55.225905194527, 37.11105311755037 55.23039693375404, 37.1110092852328 55.23488866908188, 37.11886940213408 55.23491346819059, 37.12672953105396 55.23493776109734, 37.12677159209275 55.23044601650651, 37.12681364136024 55.22595426911479))"
97,40105,242,"POLYGON ((37.32327576784854 55.22639692184242, 37.31541719022859 55.22638528830667, 37.31539639166643 55.23087710850462, 37.30753693438321 55.23086496688442, 37.30751524428016 55.23535678008449, 37.31537558729191 55.23536892372484, 37.32323593612592 55.23538056113205, 37.33109629053428 55.23539169230533, 37.33111532344517 55.23089987329742, 37.32325585476967 55.23088874397589, 37.32327576784854 55.22639692184242))"
98,40503,216,"POLYGON ((36.9538098517469 55.23428639064837, 36.9537482904635 55.23877802296233, 36.96160900073135 55.23881295151833, 36.96946972798764 55.23884737328049, 36.97733047196979 55.23888128934288, 36.97738937780973 55.23438964040625, 36.97744826525906 55.22989798754374, 36.96958929261181 55.22986408276452, 36.96173033668505 55.22982967190572, 36.96166967623623 55.23432131339379, 36.9538098517469 55.23428639064837))"
99,40505,216,"POLYGON ((36.97738937780973 55.23438964040625, 36.97733047196979 55.23888128934288, 36.98519123243735 55.23891469915495, 36.99305200914245 55.23894760271443, 36.99310914338103 55.23445594274583, 36.98524925247972 55.23442304466024, 36.98530725437914 55.22993138624102, 36.97744826525906 55.22989798754374, 36.97738937780973 55.23438964040625))"
100,40509,216,"POLYGON ((37.00096905026589 55.23448833466082, 37.00091280183719 55.23898000001905, 37.00877361027369 55.2390118910666, 37.01663443421737 55.23904327475846, 37.02449527339353 55.23907415328537, 37.02454886532284 55.23458247171894, 37.0246024393816 55.23009078677904, 37.01674337161309 55.23005991852499, 37.00888431811294 55.23002854472229, 37.00882897288652 55.23452022040293, 37.00096905026589 55.23448833466082))"
101,40511,216,"POLYGON ((37.04032061771244 55.23015100499256, 37.03246152021831 55.23012114893068, 37.0246024393816 55.23009078677904, 37.02454886532284 55.23458247171894, 37.02449527339353 55.23907415328537, 37.03235612756779 55.23910452554875, 37.04021699649228 55.23913439154653, 37.04026881483039 55.23464269995134, 37.04032061771244 55.23015100499256))"
102,40513,216,"POLYGON ((37.05603885592669 55.23020919881666, 37.04817972969779 55.23018035495524, 37.04032061771244 55.23015100499256, 37.04026881483039 55.23464269995134, 37.04021699649228 55.23913439154653, 37.04807787991906 55.23916375127667, 37.0559387776125 55.23919260364071, 37.05598882424371 55.23470090345756, 37.05603885592669 55.23020919881666))"
103,40524,216,"POLYGON ((37.11886940213408 55.23491346819059, 37.11882644343503 55.23940520484219, 37.12668745824967 55.23942950179101, 37.13454848483959 55.239453292452, 37.14240952296669 55.23947657572703, 37.14244982396806 55.23498482720187, 37.14249011368953 55.2304930758778, 37.13463084713187 55.23046979925267, 37.12677159209275 55.23044601650651, 37.12672953105396 55.23493776109734, 37.11886940213408 55.23491346819059))"
104,40526,216,"POLYGON ((37.15820868037423 55.2305381102103, 37.15034939152282 55.23051584583203, 37.14249011368953 55.2304930758778, 37.14244982396806 55.23498482720187, 37.14240952296669 55.23947657572703, 37.15027057236313 55.23949935380747, 37.15813163279105 55.23952162559526, 37.15817016197231 55.23502986957552, 37.15820868037423 55.2305381102103))"
105,40528,216,"POLYGON ((37.17392729015526 55.23058112058817, 37.16606798000096 55.23055986846283, 37.15820868037423 55.2305381102103, 37.15817016197231 55.23502986957552, 37.15813163279105 55.23952162559526, 37.16599270400252 55.2395433910889, 37.17385378574958 55.23956465028689, 37.17389054309425 55.23507288710947, 37.17392729015526 55.23058112058817))"
106,40949,216,"POLYGON ((36.9538098517469 55.23428639064837, 36.94595004446477 55.23425096284033, 36.94588759740942 55.23874258925952, 36.93802692184724 55.23870664821944, 36.93796357130208 55.24319826528385, 36.94582513287738 55.24323421230425, 36.95368671193625 55.24326965299961, 36.96154830823071 55.24330458736751, 36.96160900073135 55.23881295151833, 36.9537482904635 55.23877802296233, 36.9538098517469 55.23428639064837))"
107,40955,216,"POLYGON ((37.00096905026589 55.23448833466082, 36.99310914338103 55.23445594274583, 36.99305200914245 55.23894760271443, 36.98519123243735 55.23891469915495, 36.98513319806921 55.24340635083797, 36.99299486082606 55.24343925987245, 37.00085653957865 55.24347166256781, 37.00871823409255 55.24350355782543, 37.00877361027369 55.2390118910666, 37.00091280183719 55.23898000001905, 37.00096905026589 55.23448833466082))"
108,40963,216,"POLYGON ((37.04807787991906 55.23916375127667, 37.04802693413686 55.24365544385283, 37.05588871791591 55.24368430211445, 37.06375051570681 55.2437126540202, 37.07161232726158 55.24374049956814, 37.07166061474608 55.23924879174487, 37.07170888967347 55.23475708111771, 37.06384885008802 55.23472924483409, 37.05598882424371 55.23470090345756, 37.0559387776125 55.23919260364071, 37.04807787991906 55.23916375127667))"
109,40965,216,"POLYGON ((37.08742900911884 55.23481123456109, 37.07956894276447 55.23478441121009, 37.07170888967347 55.23475708111771, 37.07166061474608 55.23924879174487, 37.07161232726158 55.24374049956814, 37.07947415234377 55.24376783765992, 37.08733599068202 55.24379467048658, 37.08738250592813 55.23930295419895, 37.08742900911884 55.23481123456109))"
110,40967,216,"POLYGON ((37.10314918059794 55.2348633637729, 37.09528908847736 55.23483755226538, 37.08742900911884 55.23481123456109, 37.08738250592813 55.23930295419895, 37.08733599068202 55.24379467048658, 37.09519784299968 55.243820996953, 37.1030597071296 55.24384681705095, 37.10310445012323 55.23935509208768, 37.10314918059794 55.2348633637729))"
111,40969,216,"POLYGON ((37.11886940213408 55.23491346819059, 37.1110092852328 55.23488866908188, 37.10314918059794 55.2348633637729, 37.10310445012323 55.23935509208768, 37.1030597071296 55.24384681705095, 37.11092158378334 55.24387213078191, 37.1187834727129 55.24389693814413, 37.11882644343503 55.23940520484219, 37.11886940213408 55.23491346819059))"
112,40978,216,"POLYGON ((37.16599270400252 55.2395433910889, 37.16595505020666 55.24403514683688, 37.17381701812185 55.2440564095724, 37.18167899632865 55.24407716592658, 37.18954098457901 55.24409741589799, 37.18957597985878 55.23960564979016, 37.18961096535113 55.23511387979195, 37.18175074920474 55.23509363655786, 37.17389054309425 55.23507288710947, 37.17385378574958 55.23956465028689, 37.16599270400252 55.2395433910889))"
113,40995,242,"POLYGON ((37.29963232518858 55.23983593852203, 37.29960973671827 55.2443277434987, 37.30747184585627 55.24434039758153, 37.31533396106902 55.24435254526357, 37.32319608210842 55.24436418654398, 37.3232160119054 55.23987237550411, 37.32323593612592 55.23538056113205, 37.31537558729191 55.23536892372484, 37.30751524428016 55.23535678008449, 37.3074935481044 55.23984859049954, 37.29963232518858 55.23983593852203))"
114,40997,242,"POLYGON ((37.33895665026913 55.2354023172439, 37.33109629053428 55.23539169230533, 37.32323593612592 55.23538056113205, 37.3232160119054 55.23987237550411, 37.32319608210842 55.24436418654398, 37.33105820872649 55.24437532142196, 37.33892034067952 55.24438594880026, 37.33893849801236 55.23989413523599, 37.33895665026913 55.2354023172439))"
115,41411,216,"POLYGON ((36.95368671193625 55.24326965299961, 36.95362511619615 55.2477612780193, 36.96148759876483 55.24779621820038, 36.96935009834223 55.24783065087094, 36.97721261465087 55.24786457822145, 36.97727155155609 55.2433729354667, 36.97733047196979 55.23888128934288, 36.96946972798764 55.23884737328049, 36.96160900073135 55.23881295151833, 36.96154830823071 55.24330458736751, 36.95368671193625 55.24326965299961))"
